Age,Review Text,Rating,Recommended IND,Positive Feedback Count
34,i like the design and the sizestyle but the fabric is different than expected and not quite as comfortable as possible. but i still like it and will keep it.,4,1,0
53,"57 145 athletic 34c. as info, got my usual m and this is everything the previous reviewers have said. the sleeves run long, a bit bunchy at the wrists  cuffing makes them look normal length . maybe it could be just the one i have received  i know its a tie waist, but when i move it opens as if the body is a tad small. it does fit like the photo but opens with ordinary movement. pull it tighter  doubleknot it you say? it only reinforced my belief that i needed to size up. i reordered in a",5,1,1
36,"i love this jacket. i have not worn it yet, as the weather is still very warm, but i am looking forward to wearing this a lot this fall. the cropped cut is very flattering and the vegan leather very soft, i followed the other reviews and ordered one size up and its perfect. i am normally a size 4 and went with he medium. the plum color is quite neutral in person. i also love the printed lining. i did notice quite a few long threads around the lining sewing, i hope this is just an overlooked pos",5,1,0
35,"as much as i had wanted this to work for me, it did not. fabric is not as soft as i had expected and quality is just bad. i purchased this online on sale at 29.95 and i had envisioned this to be comfy stretchy and swingy with a flow. i sent this back to the store as it did not seem fit even at the low price.",3,0,1
24,"i love, love, love these jeans! they fit like a dream and the fabric is so soft and giving. the waist comes up higher and stays snug, which means no muffin top. plus they look awesome! i truly hope paige comes out with more like this!!",5,1,1
60,love this sweater! it feels so soft and it slides right on over the head and neck. easy to wear. this is my favorite sweater. i wear it all the time. the lilac is a really nice subtle color as well. meant to be roomy.,5,1,2
42,"do not judge the sweater by the model. it is an unattractive ensemble. the sweater is very pretty on. it is lightweight with a cute design on the back. i wear with skinny jeans or leggings. it runs a bit wide at shoulders but i am petite so it could just be me. also, it says dry clean i think. but i put in a mesh bag and washed on delicate cycle by itself. then laid flat to dry and it was fine.",4,1,0
22,"this product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though, that was lovely.",3,0,0
44,"after washing this top pilled terribly. it is beautiful, but only for one use.",1,0,0
32,i really wanted this to work. for me the arm cutout was too wide. a cap or lace flutter sleeve would have worked . also expected a little more length felt like the petite length.,4,1,0
58,"love the style of this vest, and an added bonus is how soft it is. every vest is different, though, so if you are shopping in the store, be sure to look at all of them.",5,1,1
44,"this skirt was placed next to the gallery skirt corduroy skirt and i thought it was the same until i touched the fabric and realized it was denim. the material is not the average stiff jean type but much thinner cotton material. i am surprised that this skirt is now released because i feel that it should have belonged to the summer collection. i think it is a nice basic casual skirt if you need one. kudos for the unique buttons, the first button is decorative which stands out from the rest of",4,1,0
38,"i do not normally review my purchases, but i was so amazed at how poorly this dress was made, i could not help myself but to post a review. the neck line is not even hemmed down so it flaps up. the material is thin and feel cheap. this dress is not even worth 20 in my opinion. i was expecting a well made, good quality dress for the high price tag.",1,0,20
34,"this sweater is really cute, great fit and unique style. unfortunately the ivory color was more yellow than i like. not the right shade for my skin tone.",3,0,2
56,the neckline is very tight and itchy. the arm holes are deeply cut. the length is not as long in person as it is on the model in the picture. it is shortwaisted. it is too bad because the embroidery is very pretty.,1,0,2
68,"this is a great every day dress. the buttons in the back make it very figure flattering, and i love the long sleeves. the fabric is light, so i will definitely be wearing with leggings.it is a little tight in the shoulders, which is pretty standard for this brand for me.",5,1,0
34,"this tee is cute, keep in mind the white is totally sheer. but it is huge. i ordered an xxs and it is very loose and drapey, which is likely the style but when did sizing get to unrealistic? also, a totally sheer, basically a sort of fancier cotton tee for 60? no way.",3,0,2
34,"the embroidery on the side is cute, and they are nice and airy for hot days. however, the stitching on the legs unraveled after only two washes. also, they are extremely long i am 57 and had to take them up around 3 inches.",3,0,1
38,"the fabric is really gorgeous, and the lining is lovely and soft. unfortunately being on the petite short side, it just did not look quite right on me. i felt a little swallowed up. i wish it had worked because it is so lovely!!",4,1,1
50,"i purchased the medium in this sweater as that was all that was left. but it fit like a large if not an xlarge! it is a beautifully made sweater and really soft. i now think i know why it suddenly becomes available again here and there. it is not the kind of sweater you want to wear over sized because as beautifully made as it is, it is not that flattering if it is hanging on you. luckily it suddenly became available in a small which i quickly ordered and will keep my figures crossed that it is bette",4,1,0
48,"it reminds me of maternity clothes. soft, stretchy, shiny material. cut is flattering and drapes nicely. i only found one button to close front... looked awkward. nice long sleeves.not for me but maybe for others. just ok.",3,1,0
29,this top is a good concept but the structure of it is not for all body types. i am 5.6 and 135 and wear an xs to a s in retailer tops and i ordered this is a small and it was huge in the chest and tight at my hips...will be returning.,2,0,0
56,"i had fallen in love with the coral dress that was somewhat like this one and came out a few months ago. but the problem i am having with this one is the same problem i had with the coral one. they are all flawed in their construction! i had eventually tried 3 size 16s in the coral because each one was flawed. on one, one side hung longer than the other, and on all 3, the top design did not line up with the bottom design. this blue one is the same way! the top design does not line up with the bot",2,0,3
23,it is hard enough for women to find clothing that will make them look as beautiful as they feel but add a bigger bust size i am a 36dd and it makes it this much harder. i ordered this top because of how beautiful it looked on the model and the price. when it arrived i was so excited! retailer does such a beautiful job with the way they handle their items! it was wrapped beautiful and no damage. i ordered a size 8 knowing that my chest could be a potential problem. the too itself is gorgeous! i did,3,0,1
56,this is my new favorite sweater. soft and comfortable and easy to wear to both work and play. being able to wear different things under this makes it very versatile and easy to change looks.,5,1,1
25,"ok...so after reading the other reviews, i am sad to say i rated this as runs small only because i usually buy one or two sizes smaller in maeve than i settled on with this dress. it is actually an adorable dress but i am sure you have to have the right figure. i do not think any one woman has the same figure as another and this dress is made for someone with a very definite hourglass figure. i have a large chest, a moderate middle and large hips. i really loved both sizes but i chose to size up b",4,1,7
67,"this dress is so cute. i love that it has pockets. it looks great with sandels, and also ballet flats. it is airy, and run true to size. i wear a small, and it fit perfect. i even bought the other navy, and cream dress. you will wear this dress over, and over. just roll up the sleeves, and throw it on, and your ready. just love it!!!!",5,1,1
35,"wow this is huge! i am all for the tentlook with the right style, but this was absurd. i could have fit two of me into the width, and with the peplum style, extra width does not flatter anyone. the fabric is also so thin that it does not hang nicely, it kind of floats around the body. if you want a wide top, then this is perfect, but if you wanted something that hangs nicely, look elsewhere. i purchased a petite s, my typical size.",1,0,0
43,"beautiful shape and colors but the fabric felt heavier than i imagined. sort of like heavy drapes. also, the length as others mentioned was too long. i am not normally a petite but the regular was too long. unfortunately, it has to go back.",2,0,2
66,love the colors! love the stripes! great shape! great style! but...i am normally a 12 on top...and this pulled across my back...so i have it in for an exchange for a 14. sometimes i have to do that...i have a broad back. we will see how it fits! but what an adorable shirt!,4,1,1
39,the shirt is very soft but it felt very large and unflattering. the back felt bulky and looked awkward. definitely returning.,2,0,2
35,"i ordered two of these, the grey and ivory. i have had great luck with jackets and blazers from retailer. these were the exception. i just could not pull them off. the quality was great but they had little shape except being a bit boxy. i do have wider hips. maybe these would look better on someone tall and thin? for reference, i am 56 and about 138lbs. i ordered smalls and the sizing was perfect for me, the style was just off. i had to return both.",3,0,1
34,"it is a rather boring tank. i thought it would be perfect under a cardigan for work, but decided against it. the fit is boxy, and does not look good on a girl with curves.",2,0,0
68,"i am usually a petite 6 but since this dress did not come in petites i tried on 4 and it fit. i am 51 112lbs so dress hit rt below knee will have it hemmed up a bit do not so overwhelming.this dress looks stunning on! great vibrant color  i have dark hair makes this classic elegant dress look contemporary and stylish. when i tried it on in store, salesperson and others who happen to see it on me raved and told me to grab it! i did and am glad.i plan to wear it this spring for my daughte",5,1,1
25,"i am petite and ordered size small, and it came looking like gym sweat pants. the material was very nice, but in terms of the waist and length size, both run incredibly large. the cuff of the joggers are also not elastic at all, and hangs loose widely. will have to return this item, unfortunately.",1,0,0
48,color is not like photo and fit does not work if you are busty,2,0,0
29,"i was unsure about this top at first because of reviews saying maternityand this shirt can have that feel if you look at it from that point. i tried it again and the arm holes fit perfectly. it has a swing cut and a peplum style which brings lots of fabric and swing. it is not that it runs big it is supposed to swingflow from body like many styles but the peplum adds bulk because it is a little thicker fabric. so i can see how some may think maternity because of all the fabric and cut, but i lov",5,1,5
35,"was scared at first to order this product, when i tried it on i was amazed on how good it looks. fits just like the model picture, and the material is awesome.",5,1,0
29,"although i am small size xs on top, 27 waist this dress is not flattering if have any fat on your body....i would not recommend it.",3,0,0
46,"the collar from a distance looks like it has seen better days very scruffy, but it is so silky soft. and the slight sheen to the jacket is a nice twist to an ordinary army type. the fabric is definitely thinner than i expected, but it39s also softer and better for layering.",4,1,0
42,"i bought this dress because i thought it would look good on her, and it does.",5,1,0
26,"online, i like the design, the leaves stand out. inperson, the leaves do not stand out as much, you can barely see them they are so light. the top is slightly seethrough. the price is high. i think this top would work better on a more slender frame. i like the top but the price is too high for the quality and thin fabric. it may look better on a slender frame, i think. it was just too light and thin for me.",3,0,8
37,it is easily paired with a nice tip for work and feels great to wear all day,5,1,0
39,this dress overwhelmed me. i am 5 feet tall and the print and material just took over.,2,0,1
38,"i love the look and feel of the material, but it was way too short  i do not even have a long torso! sadly, it is going back to the store.",2,0,10
33,"i loved this tunic the first time i wore it. i ordered it in the red and it was very flattering on my postpregnancy figure and extremely cute with leggings and boots  just what i wanted. it fit true to size, even with a few extra pounds around the chest area. imagine my horror when i pulled it out of the wash  having followed the directions on the tag exactly  and discovered it had shrunk and no longer fit properly. in particular the sleeves became incredibly, uncomfortably tight and much sh",2,0,3
40,"i saw this at the store today. very excited about it but i had no idea how to get it on! there is a side zipper so i attempted to step into the jumper through the collar but could never get my arms through! from what i could see on my body, it would have been too short in the crotch. i decided not to fight with it to put on entirely. i gave up. cute shade of green though.",1,0,3
43,"i love this skirt!! it slips seamlessly from day to night, and looks great on those of us who happen to be on the taller side. it is super warm, so it is perfect with tights and boots on those colder winter evenings out.",5,1,0
46,"i bought this dress at my local retailer store on friday and love it! the dress is well made, with some heft to the yarn. the colors of the yarn, blue, white and grey, seem to shimmer a bit due to their weave, but there is no metallic thread in the dress that i can tell. i know some have written that the dress is a sack, but not on me. i toyed with buying this online and then did not due to the negative comments about the dress i bought an extra small and it fits well i usually where an x small,",5,1,5
45,"i am a short frame with broad shoulders and a large chest which means peplum tops typically look horribly unflattering on my frame. not this top! the cut is very flattering due to the lower peplum. not too much fabric to add to the waistline, truly a perfect fit. if this top came in any other colors, i would buy them all.",5,1,0
45,i love this top! it fits perfect and is of great quality! i ordered the pink and love it so much i am getting the navy one! colors are so trendy as well. this top is so much cuter in person. hard to tell the detail online. definitely recommend to others!,5,1,3
33,"mutliple layers of buttery softness. i bought the blue and it is true to size. it is soo soft, i could wear this to sleep. it drapes beautifully. highly recommend it. now i want to buy all the colors!",5,1,5
31,much lower quality than other robes i have purchased,2,0,0
42,this colors and fabric of this dress are beautiful and i really wanted to love it but from the chest to the hips there is too much fabric and it give you no shape at all. it had to go back.,2,0,0
39,"my stylist brought me the regular xs to try on in the store and almost told me i should buy it... the length seemed just fine, but i usually get petite so decided to order the xs petite before deciding... good decision, there is less fabric in the skirt, so it seemed anyway, so i am less overwhelmed buy the skirt. the cut is super flattering, and length was actually better the longer sides hit ,me around the knee. i was not sold on the dolor, as i have pale skin, but there is enough dark to com",5,1,1
81,"like other reviewers have said, this is very sheer, look at the sleeve in the picture and you will get an idea of how sheer the body is as well. the material posed challenges for it is creater because one top i tried on in the store had a sleeve that was smaller than the other, tight enough that it would have ripped if i were not careful. tried on another identical top and the sleeves were a normal somewhat loose fit. bodice portion is much more intense pink in real life. loose, billowy, and perhaps",2,0,2
40,i ordered this blouse online because i could not find it in my local stores once it was on sale. the fabric is so delicate. the cutouts had already frayed and in some places torn. had to return it.,2,0,0
26,"i honestly cannot say enough wonderful things about this beautiful skirt. it is so soft and comfortable, very flowy and flattering, i have a smaller waist but wider hips, and this accentuates all of my best features! i highly recommend this skirt for any occasion! i wore it to my bridal shower and got soo many compliment and i really could not stop touching the material. what a wonderful addition to my closet!",5,1,0
23,"love the fabric and it seemed warmed. but as other reviewers mentioned, the neckline was awkward.",3,0,0
46,this sweater is thick and does cover the bra well. i did not find it to be well made. the ribbing seemed to be attached loosely in places. i am a size large with a b cup and a bit thicker through the middle to my middle age dismay. putting this sweater on in coral made me feel like a giant peach. for those with larger breasts it is likely more flattering.,2,0,0
49,"i really loved this top the minute i put it on. read the other reviews but it really worked for me. i am 53, 36dd, athletic build and the m fit perfectly with a nice roomy fit. top will be perfect for my upcoming trip to tahoe. plan to wear with light denim, dark denim, and black cropped denim bottoms. even looks great with a culottes or denim skirt. the weight is really nice and it washed nicely. i washed on delicate, and laid flat to dry. a little pressing and good as new. it has a nice boze",5,1,6
49,"i like it a lot  very soft, just enough detail to keep it interesting, but still a classic look. i got this in a small and it is a little short on me compared to the model. i am 56, longwaisted, 34b small side, 145lbs carry bulk of my weight in legs.so trim on top. i will keep the small but also get a medium the small ties a little high and i also want a sweater that can cover my shirt tails when i do not tuck them in.. i got it in black, so cannot comment on the orange or red.",5,1,0
41,"thank you, retailer, for creating this sweetly vintage and feminine sweatercoat. the boiled wool is lovely and the embroidery makes me lightheaded just looking at it. this is definitely a nod to retailers past, and i love it to bits! i usually wear a size s or xs, but bought this in the xs. the fit is flattering as can be. i was so happy to find a fitted and timeless piece in the sea of boxy and trendy sweaters.it is true that this sweater is not lined, but to my mind, it would be a crime",5,1,8
31,i love this top. it was everything i hoped it would be. it is lined so it is not see through in the chestback sleeves are sheer. soft. gorgeous color. love the layers. runs large so definitely size down. i am usually a m and ordered the s. i am 58 curvy 32dd,5,1,0
38,material is hard to wear a bra under it,2,0,0
33,this dress is so cute! will you be bringing it back retailer?,5,1,4
37,"love, love this top. it is soft, comfortable, and cute. it is versatile e.g. i can dress up for work or dress down by throwing on a pair of jeans. the tie at the neck adds a cute detail if you want it tied. great staple for the wardrobe. i purchased in the black and it is very versatile, not sure how i feel about the print...",5,1,0
74,"i really wanted to love this sweater however it fell much shorter on my 510 frame than it falls on the model, between my belly button and hip, and the sleeves ended just below my elbow and were much more voluminous than they appear in the product shot. i do have long monkey arms though, so on someone more petite it would probably fit more like the model shot.the quality of the knit seems nice, however the zipper used is very slim and light weight and got stuck twice just while i was trying i",2,0,2
25,"the lace on this top is pretty, and i liked the way it was styled in the product photos, but did nothing for me on. between the loose sleeves and the boxy cut of the front, it just sort of hung shapelessly on me. i also found the back to be much shorter than 30.5it came to a few inches below my hips and was not tunic length like i expected. the shoulders fit me well, and because the top was boxy already, i did not want to size up for length. for reference i tried on xs i am 54, 120 lbs.",3,0,0
60,"i ordered these because of the side zipper, but they zip in front, even though the order listing and bag label called them wine, side zip pants. they were also at least two sizes larger than marked and very flimsy material. what bothers me is that i was charged 5.95 to send them back, even though the product description and the name before someone changed it on the website were wrong.",1,0,0
49,i am not one for writing reviews but i thought i would for this absolutely beautiful skirt. i saw it instore before it became available online and knew i had to have it. i do not like exposed zippers but in this case the gold zipper is a nice detail on the skirt. i am curvy with a very small waist so the fit was fine. i would definitely recommend this product!,5,1,1
38,"i should have listened to the previous review online before ordering. unfortunately this will go back as the design fit and proportions are simply off. i love uniquely shaped wraps like this, but this one did not make the cut for me.",1,0,0
52,this top is gorgeous.  i normally wear s to m depending on brand and style.  ordered a s and it was so small i returned and have l on order.  it is cropped.  i am 53 and it hit me as pictured on model.  if you are tall or like longer tops this may not be for you,5,1,0
49,"i am not much for ponchos, but this one looked unique. it is thin, kind of a felt material  that was expected  but i was surprised to find it was shorter at waist than how it appears online,, and it was wide horizontally. the colors were more muted and the design was slightly off center unlike pic. the turtleneck was thick and itchy. it was a return.",3,0,0
29,"i felt like this shirt cut me in the strangest way. the waistband is very fitted, but there is so much extra fabric above and below it that it poofs out like crazy and made me look like a had a droopy chest and wider hips. it is also see through. fit is tts.",1,0,11
65,love this medium weight wool cape. it is so much prettier in person. the photos look a bit boring but this cape is very versatile and simple to wear. some capes hang oddly on me but this one was flattering without the bulk. not itchy either. the photos do not really show the sleeves clearly but there is a sleeve built into the cape. the taupe color is a rich neutral that can be paired with thin or thicker turtlenecks or shirts. the sleeves are bracelet length so full length sweaters will show und,5,1,2
36,"i bought this cardigan in grey. it is sturdy, soft, great layering sweater over a top or even under a heavier sweater. the tail in back is long and unique. the shape is flattering. and for a lighter cardigan, it is more substantial than others out there. the sleeves are long enough for my long arms, which i love.",5,1,0
28,"first off, the dress quality is great, the fabric is very nice, the color is great. i am 54, 150 lbs. the dress looked like a parachute on me, very unattractive, because the fabric is pretty stiff. i quite honestly looked pregnant.",3,0,0
33,"this top is so cute and of spectacular quality, but you have to size up! i am a 10m34c all the time. i almost never have to size up or down. but this top was so tight around the bust that i could not possibly have closed the zipper in the back. i am sending it back for a l in the hopes of a better fit. the coloring of the owls is outofthisworld cute, so i am keeping my fingers crossed that a larger size will be just right.",5,1,1
38,"for fuller busted folks, this top may not work as it is unstructured and results in a tent from the boobs down. it is a shamei found the gold embellishment beautiful.",3,0,3
35,"these pants are gorgeous when you first see them. they fit beautifully when you first put them on. and then you wear them for one day. and they snag. on everything. and little strings start to come out of the pants. and the hem begins to unravel. and the pants which were once beautiful light summer pants appropriate for work or brunch are now frumpy, worn out pants with a million snags and strings hanging off of them .... after one day. i cannot begin to tell you how annoyed i am that i spent",1,0,3
34,"yes, 48 may feel like a lot to pay for a tshirt, but this is one is worth it  i can wear this with everything! i bought this in grey, and the quality and style are just right to pair with a high waisted skirt or black skinny pants to wear out at night, or wear with regular jeans and a cardigan during the day. one of the best retailer purchases i have made in a while!",5,1,10
56,"this gorgeous dress is what retailer is all about. natural fibers like silk and rayon and cotton, unusual beautiful prints and colors, not your average day to day find. i bought this in my usual size l, and while i could use a bit more room in the top, it works either unbuttoned one button, which shows the beautiful turquoise slip that comes with it, or, i am going to stitch it down the front so the buttons will not open and the top will not gap at the bust. i am 55 and the dress is a perfect l",5,1,8
57,"the fabric is a nice weight knit and the top generally well made. unfortunately, the fit was enormous. i have an athletic build w big boobs  normally wear l in retailer tops.",2,0,1
60,i really liked the design. ordered a medium which was huge. also thought i would not be able to tolerate it because of the material  a bit itchy. returned it.,1,0,0
74,"although i find 150 a little pricey for a sleeveless sweater, buy it. i bought a size medium which fits me exactly. it is an offwhite, which is what i wanted. i will be wearing it with a sweater skirt, for the sweater dress look. it is comfortable and versatilealso with a jacket.",5,1,4
31,"i am obsessed with denim and have two other pairs of ag jeans from retailer that i am very happy with. my recent preference has been for highrise skinny jeans and decided to give these a try because of the versatile medium wash. when i tried these on in my normal size, they were so cute that i bought them fullpriced. i could tell that the material was pretty stretchy which is what makes them soft and comfortable, but was not expecting them to stretch out and sag after a few hours. by th",2,0,2
59,"i could not wait to get this dress from the online order. the fabric looked so interesting to me  linen, appliquã©, pockets, raw neckline. the dress looks sort of straight up and down on the model but in my opinion it is like a little a line tent. the top runs very narrow and i could barely get it over my head. i am going to return it and try for a medium, for reference i am 54  135 and usually wear a six or a small.",3,0,1
25,"i knew i needed to buy this trench from the moment i saw it on my computer screen, but something prompted me to stop by my local retailer and try it on first. thank goodness for that.at first glance, i knew i would not be buying this. the construction leaves much to be desired. from the flimsy, single layer of unlined, unstructured fabric, to the thin strip of fabric serving as a belt, i could easily see this being sold at a cheap store for teenage girls where throwaway clothes are a dim",1,0,4
31,"this was my first choice as one piece suit after having 2 babies, the minute i put it on i just loved how confortable it felt and very flattering in all the right places. the fabric is great. i am 54 and 155 lb i ordered a 10 and it fits great.",5,1,1
48,"i purchased this dress in the blue version. its a lovely dress that would be perfect for summer. the dress fit tts on me .. it is a little low in the neck area and it is a little uncomfortable in the torso area. i am on the fence about keeping it. the skirt is flouncy, cute and fun. i hope i can get it to work",4,1,0
28,"i bought one of each color. love them all! they fit well and are very soft. washing and drying them are not a big issue either. i did not notice any shrinking. i wear xs and s depending on the fabric and cut. for this, i bought a small. i am 34a, 125 lbs, 58. it is loose and flowy without being overly baggy. the tail of the shirt reaches just below my butt. if you are going to wear this with a pencil skirt or low rise jeans, the buttons on the side might get in the way a little. but that doesn",5,1,0
38,"i had high hopes for this dress but my husband said i looked pregnant and that i was wearing a tablecloth and he was right! i am usually a size 10 so perhaps this would look good on a talk lanky person with a very long torso... but probably not. way too much fabric around the midsection. it is a shame because the fabric was really pretty, but too stiff a hand to drape well.",1,0,0
45,"as other reviews have mentioned, this top has serious craftsman ship flaws. strings hanging off embellishments on sleeves and they begin unravelling as you try the top on. i wanted to love but sadly, returned as soon as possible.",2,0,2
30,"i purchased these pants while on vacation because i thought they would be the perfect addition to my comfy travel wardrobe. on my second wear, i happened to be on a longhaul flight when the entire side seam split about a food long on my upper, outer thigh. luckily i would packed a backup dress. the pants were not tight at all, but the seams wrent strong enough to handle a little pressure from sitting i guess. poor construction. i would not recommend these.",1,0,1
42,"dress caught my eye on the rack so i thought i would try it on. the dress has lovely blue stripes hard to discern in the online photo which makes it a great yearround piece. however, like others have commented, it is too low to wear to work. will consider alternations to close the vneck if the dress is marked down beyond its current sale price.",3,0,1
44,"these pants looked worn, washed  old looking when i received them! the quality is super thin cotton as if it is been washed a million times  is about to fall apart! the workmanship is terrible. you can see loose stitching all over. the top portion is too tight  looks terrible stretched out. i liked absolutely nothing about this pants except the idea of them from the picture online...",2,0,1
34,this top is gorgeous and i exchanged it 3 times hoping it would work. i originally got the size a would normally wear a 6.and the arm holes and top were extremely tight and the top was short so i sized up and still had the same problem. i then went all the way up to a size 14 in order to get the length of the shirt log enough but now it is quite large around my hips. i love the detailing of the shirt but unfortunately if you have any chest at all it will not fit,2,0,2
43,"i am fussy about robes. i am fairly small size 2 or 4 and a lot of robes swamp me. in the smaller size, this robe fit well and was flattering. the material is soft but absorbent. the pattern is lovely and feminine without being dowdy. the wrap is generousi wear this robe just out of the shower and do not feel exposed.",5,1,11
34,this is a great shirt but it was big for its size. i am also short so maybe the petite size would have fit me better,5,1,0
54,this is one of those dresses that looks so cute on the model but does not look anything like that in reality. it has no shape and it fits weirdly all over. i am normally a m and i ordered the s and it is massive.,1,0,0
39,"love it! i am 125 and usually a size 24 or 2627 in bottoms. typically size up for holding horses. based on other reviews, i ordered this in a 2. it stretched just a bit after wearing all day, so i am glad i did not get my normal 4. the fit is great, quality is great. it dresses up for a casual office day, wearing well with boots and tights, and i imagine pairing with tshirt and flip flops over the summer. i unique piece that quickly became a favorite.",5,1,0
42,this skirt is a perfect statement piece that will work fancy cocktails and social events. it is a full skirt but not too overwhelming. perfect with a slim fitting black bodysuit. i sized up a bit and ordered an 8. waist fits well and length works with slight heel. quality is great. design is beautiful without being too much.,4,1,0
26,"i bought this in white and coral. i usually wear xl, but both l and xl fit well. i bought coral in l and white in xl. it is a tad seethrough but not a lot. the top is comfortable and looks very good on, coral is so dreamy and white perfect for a casual day out. i am not crazy about linen fabric though, it can be a bit scratchy, i would have preferred if the top were in a softer fabric. for now though i plan to keep both.",4,1,0
58,"i really like both colors in this top. i love the way it lays, the length, the material, etc. what i do not like is that the arm holes are very large and shows the entire side of your bra. this is definitely a summer top so why would someone want to have to wear a cami when it is warm enough to go sleeveless? too bad, i would have bought it for sure.",2,0,0
39,"i ordered this on the black friday sale. one reviewer mentions that the fabric is thin, and i ordered it anyway because the design was unique. besides, i have another bailey 44 dress and felt that i knew what to expect on quality. when it arrived, i was pleasantly surprised. while not thick, the fabric is a better quality than my other dress. plus, the style is unique and flattering. i am 54, and it hits 23 inches above my knee. i will definitely wear it to work with knee boots!",5,1,2
39,"i tried the regular szie in store, like the cut, need petite though too long and a lot of fabric  i am 51.5 and 115lbs... color, unfortunatly, looke aweful on my skin tone and washed me out. would need to be more red, the striping washed out the color nad dindt look flattering on me. the cut did, however.so, if you ahge a good hur to your skin, good dress for you, if you are palelike me, i do not recommend...ps love hte tie waist. picture not asflattering as on person.",4,1,3
61,"i bought this tshirt in pink, blue, red, grey and black over the past year. every one of them except the grey, has gotten little pin holes in the front of the shirt below your waistline. i have returned them all. the fabric is thin and the quality of the tshirt is terrible.",1,0,5
59,"i received this jacket in the mail today. i was not sure of my size so i ordered the s  m. i opened the medium first and found that to fit me well. i never tried the small on. fyi, i am 55, 125 lbs.  34a in the chest. it allowed some give room for layering, like the picture of the model. this is a very cute jacket, no doubt about it. i like the combo of the linen with the leather. the outside of the jacket is well constructed. the reason i put 4 stars and said but is because of the unfini",4,1,6
40,this suit is absolutely gorgeous but it really will only fit a very short waisted gal. it fit perfectly in the body and in the bust but just was not long enough for me to lift my arms up and my size c cup boobs to not pop out. i was very sad to return it  i am a size 8 with c cup boobs and ordered it in a medium,2,0,0
31,i made the mistake of ordering without checking the reviews. cute design but not as comfy as it looks. returned immediately.,1,0,1
39,i am so glad i trusted my instincts and decided not to size down on this luxurious dress since my body type is so different from the previous reviewers.  size small would have surely cut off my circulation around my shoulders.  i bought mp since i have thick armsshouldersback and i am short 135 382735.   my only gripe is how skinny and insubstantial the straps are so maybe i will get those changed.  i am tempted to buy the other color since this dress is so beautiful but i really do not nred it!,5,1,0
65,"these are probably my 10th pair of pilcro legging jeans, and though i love the color, sort of a worn in, soft black dark gray, these particular pair fit a tiny bit more snug than any of my others. it could be the fact that these are ankle length vs most others are long with the cords being extra long and cozy. so i wonder if the fact that these are shorter they tend to sit on my legs a little differently. it may also be just this pair was cut a tiny bit smaller. i am toying with the idea of ask",4,1,0
32,"this is a nice dress made with high quality fabric. unfortunately i will need to make a return as it was quite big. i bought this dress in an xs and it was too large all around. i am about 53 and 112 lbs and would have taken the petite, but there were none available. i am not sure the petite would have even been small enough. the dress was a bit too long for short ladies and definitely too large in the waist and the bust i am small on top. it is too bad a this was a cute, and versatile dress that",3,0,0
27,"this sweater is gorgeous  the colors are beautiful and the piece itself is soft. i do think it is a bit shorter than i would prefer, and i tend to wear petites. the sweater is nice enough that i do not mind!",5,1,2
37,"finally received this in the mail today and was very disappointed. i am swimming in the xs 54, 110lbs. the colors are much more vibrant that shown in the pics  the green is a bright kelly green, the red is much more red than rust colored, etc. and it is a sweater coat! for the price i was expecting it to be lined and higher quality. i do not doubt that it will be warm, but cannot justify the price. it is going back to the store.",2,0,6
34,"this is an amazing top. fits perfectly, beautiful detail, and amazing fabric. i actually came back to the site just so i could order it in all available colors, but unfortunately it is only in navy. do not hesitate to buy this!",5,1,18
46,"i ordered this in size xl and it ran small. i am a pearshape and thought this style would be flattering. i have a few other peplumstyle sweatshirts from retailer that are my favorites. but, the cut on this is tighter so the bottom layers gap and do not flow well. i found it to run short too. it is cut one size too small. i would have sized up but, being xl, there is no option for that. i am returning mine.the applique is done well and is cute. the colors look the same in person.",3,0,0
37,"love the bright red color. such a comfortable fit, but still feminine and pretty. could be dressed up or down. will definitely be a summer favorite.",5,1,2
37,i love the off the shoulder trend but do not like having to wear a strapless bra so this style caught my eye. it is cute and different and people compliment me on it. swingy but flattering and i got the turquoise but i like it so much i just ordered another one in the black and white stripe.,5,1,0
39,this would have been cute if it was more fitted. i am 57 and 125 lbs and the small was too wide. i did not try the xs because the small was almost too short in the sleeves and so was the length.,2,0,2
37,"this dress is nicely made , fits well and is the right length.",4,1,2
33,"i thought this top would be a nice addition to my fall wardrobe, and while the color did not disappoint, everything else did. it is a very loose slub so it is very see through and thin, i would have to wear a cami under it. also the tie front has a very high slit! like it went almost halfway up the shirt and definitely would have shown skin unless you layered the shirt. i do think this top would be a cute throw on top for yoga gym wear, but definitely not at this price. pass for me sadly...",3,0,3
45,"the top is gorge, it may look somewhat slouchy but it falls perfect and looks great, especially the navy color with white jeans. i liked it so much i ordered the ivory color too. beware the quality of this top is extremely delicate and if you do not want it to snag, do not wear a bracelet that can snag it.",5,1,0
35,i am in between sizes and styles after having a baby. this dress looks great on my curvy figure and enhances my look with the cinching of the belt and the detail of the flutter sleeves. perfect length and really fits well. i am very happy with it!,5,1,0
34,i am obsessed with peplum down coats because the ones you usually see have no shape and are extremely unflattering. i was excited for this to arrive. this is quite nice and it looks more feminine than the other down coats out there. the coat itself runs just true to my shirt size but not what i want for a coat. i will be returning this for a size up because i will want to wear a sweater or at least maybe a thicker shirt under this especially for winter or fall. the fabric is decent and the weigh,4,1,1
